"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000177984.7",81.1041185368256,1.68857310091628,0.263744181304075,6.40231413852309,1.53039374497233e-10,3.72795774842728e-08,"LCN15"
"ENSG00000123612.16",1283.46725717995,-1.312807169704,0.205090515658706,-6.40111106789872,1.54250308434172e-10,3.72795774842728e-08,"ACVR1C"
"ENSG00000235890.2",61.7333295929263,-1.73351051400699,0.272000730234623,-6.37318330914661,1.85144367999224e-10,4.41557532769196e-08,"TSPEAR-AS1"
"ENSG00000177103.15",637.806068099007,0.703633432631572,0.110431834415553,6.37165393797417,1.8700046415285e-10,4.41557532769196e-08,"DSCAML1"
"ENSG00000134463.15",32.6598448188076,3.11582907805921,0.490668953309482,6.35016553838072,2.15083353114204e-10,5.02097423071032e-08,"ECHDC3"
"ENSG00000101347.11",1775.4613503865,-0.54130096451265,0.0853747027305661,-6.34029691700293,2.29322774881131e-10,5.29323344312704e-08,"SAMHD1"
"ENSG00000115107.20",8826.96916987156,0.502565428323504,0.0795324156331438,6.31900118112429,2.63259265147934e-10,6.0090389821489e-08,"STEAP3"
"ENSG00000163191.6",23973.2284537806,0.51188320672356,0.0812568909361993,6.29956672998327,2.98478783517315e-10,6.73807653823758e-08,"S100A11"
"ENSG00000172037.14",12151.7987150175,0.455754981317819,0.072622671523663,6.27565706074746,3.48160820188769e-10,7.77420405341074e-08,"LAMB2"
"ENSG00000234745.14",3699.00982444659,-0.878130947497477,0.141039030022894,-6.22615560639446,4.78019316545554e-10,1.05590869030057e-07,"HLA-B"
"ENSG00000293464.1",570.220841859635,-1.11626524876067,0.179868842211929,-6.20599563011275,5.43516884612174e-10,1.18781567665829e-07,"ENSG00000293464"
"ENSG00000170624.14",800.955827872122,-1.01014877721379,0.163070532261871,-6.19455129754294,5.84513025306045e-10,1.26396327145917e-07,"SGCD"
"ENSG00000106772.19",350.382082387903,-1.05483852069543,0.17197737802224,-6.13358880584291,8.59184206018795e-10,1.83856470252543e-07,"PRUNE2"
"ENSG00000169860.7",1564.7307281486,-0.85893139783483,0.140381654487335,-6.11854448483026,9.443392163759e-10,1.99995469299073e-07,"P2RY1"
"ENSG00000131981.16",29173.6249125383,0.631354605168594,0.103416391551165,6.10497616189049,1.02816025914342e-09,2.15525471465136e-07,"LGALS3"
"ENSG00000125285.6",466.605700482411,-1.08781649940347,0.178288343448241,-6.10144487499413,1.05113892851172e-09,2.18116636448648e-07,"SOX21"
"ENSG00000185477.5",1718.10047660768,-0.577062929934722,0.0946390087393511,-6.09751663316796,1.07728913221686e-09,2.21307506431309e-07,"GPRIN3"
"ENSG00000178752.16",276.507585846956,0.913597017340995,0.150089929255783,6.08699745459967,1.15047798811012e-09,2.3400266643313e-07,"ERFE"
"ENSG00000196132.14",298.296613784556,-1.14004173102335,0.18757711360959,-6.07772296462645,1.21901118437917e-09,2.45511242751973e-07,"MYT1"
"ENSG00000163581.14",1288.24928937729,0.828232634135455,0.136504347909941,6.06744508007822,1.29961036533424e-09,2.59202871214186e-07,"SLC2A2"
"ENSG00000173530.6",7438.29695642654,0.476356051403726,0.0788024049825076,6.04494306372333,1.49462774113904e-09,2.95232093136725e-07,"TNFRSF10D"
"ENSG00000288802.1",131.384432948806,-1.26319914092165,0.209260010854848,-6.03650518683123,1.57487691853781e-09,3.08120919404973e-07,"ENSG00000288802"
"ENSG00000144452.15",1664.53409257233,0.785343581375329,0.130448324100803,6.02034243666069,1.7404845845856e-09,3.37309196425868e-07,"ABCA12"
"ENSG00000095981.11",1244.19769110655,-0.953490242243951,0.158472076802855,-6.01677129170286,1.77930188748052e-09,3.41609333406657e-07,"KCNK16"
"ENSG00000113594.10",20930.5910261128,-0.484756260011696,0.0808446929318543,-5.99614201541105,2.02060330986749e-09,3.84241224554841e-07,"LIFR"
"ENSG00000132718.9",3587.40207180819,-0.844582225793112,0.140888432717053,-5.99468820473919,2.03876227797681e-09,3.84241224554841e-07,"SYT11"
"ENSG00000165731.21",353.282032621842,-1.03782127117316,0.174258404335722,-5.95564544005416,2.59047404327734e-09,4.83782802464058e-07,"RET"
"ENSG00000257008.7",221.438011050284,-1.13760862785138,0.191299319469461,-5.94674686248943,2.73523903181536e-09,5.06216355230477e-07,"GPR142"
"ENSG00000028277.22",282.384972814951,-1.04160056159613,0.176478359791879,-5.90214325894966,3.58809378881719e-09,6.58126881282782e-07,"POU2F2"
"ENSG00000134827.8",15600.8940359453,0.58202603785804,0.0992962799480381,5.86150899270964,4.58679631264331e-09,8.33863333191429e-07,"TCN1"
"ENSG00000060709.17",568.522454156372,-0.832574431426972,0.142208173029046,-5.85461730991311,4.78109639238597e-09,8.61561957796359e-07,"RIMBP2"
"ENSG00000075223.14",2544.23925338609,-1.00680269132566,0.172053180896229,-5.85169472648635,4.86589139374185e-09,8.69217451318598e-07,"SEMA3C"
"ENSG00000130477.16",345.335265337813,-1.0305088043602,0.176179001669061,-5.84921468845606,4.9389927377518e-09,8.74670067341683e-07,"UNC13A"
"ENSG00000123901.9",80.9048197855836,-1.61316296066049,0.275925116042649,-5.84637956774891,5.02386985154232e-09,8.79321119280807e-07,"GPR83"
"ENSG00000152377.15",8246.92589315957,-0.898713282007538,0.153744791451958,-5.84548766511134,5.05086365550968e-09,8.79321119280807e-07,"SPOCK1"
"ENSG00000163531.17",933.624486394036,-0.930035733872249,0.159286802942267,-5.83874945502759,5.25940907321505e-09,9.07933114210561e-07,"NFASC"
"ENSG00000160182.3",903.898556038144,0.880973774213589,0.151028997664101,5.83314322308447,5.43928400140628e-09,9.31160093674077e-07,"TFF1"
"ENSG00000141837.22",498.747946502623,-0.956199523560051,0.164484529066494,-5.81330979264015,6.12495591675077e-09,1.0398757801472e-06,"CACNA1A"
"ENSG00000065618.21",1006.09697934761,0.791005895813702,0.136257826051988,5.80521441397354,6.42836869268812e-09,1.08244244306469e-06,"COL17A1"
"ENSG00000125378.16",1526.17908255982,0.6174719856882,0.106817921111294,5.78060291067501,7.44333896133723e-09,1.24315863644513e-06,"BMP4"
"ENSG00000184937.16",46.0091670476377,2.40743310374364,0.417233184569635,5.76999431679158,7.92742060270221e-09,1.30900170412965e-06,"WT1"
"ENSG00000058866.15",111.693309424972,-1.28006295171907,0.221888646113801,-5.76894299973581,7.97702777315302e-09,1.30900170412965e-06,"DGKG"
"ENSG00000154678.18",207.921236216699,-1.16444802256255,0.201885834873008,-5.76785401162507,8.02873069757758e-09,1.30900170412965e-06,"PDE1C"
"ENSG00000106541.12",117342.875559607,0.814370587199069,0.141659936092438,5.74877138634075,8.98942671191705e-09,1.4540928578182e-06,"AGR2"
"ENSG00000166741.9",364.5361353966,0.977704115705991,0.170452304789202,5.73593954575806,9.69732492661365e-09,1.5563448903705e-06,"NNMT"
"ENSG00000180914.11",829.390340162767,-1.03666380062235,0.180778835755643,-5.73443122525467,9.78401146341162e-09,1.55808486428577e-06,"OXTR"
"ENSG00000173404.5",2123.19857939924,-0.920229033909106,0.160592347336966,-5.7302172187459,1.00302107766375e-08,1.58500476911126e-06,"INSM1"
"ENSG00000198771.11",26.0497725638776,3.13091888108941,0.546918653301071,5.72465185122491,1.03646065948715e-08,1.62534437617134e-06,"RCSD1"
"ENSG00000113580.15",1020.8611246533,-0.643384577927297,0.112443676155268,-5.72183870117231,1.05377329285191e-08,1.63997460265581e-06,"NR3C1"
"ENSG00000133110.15",802.335545852799,2.03443326752917,0.356271771840675,5.71034089234263,1.12750102783466e-08,1.74152282818102e-06,"POSTN"
"ENSG00000173083.16",812.026406076358,-1.21997458655293,0.213898286143232,-5.7035267021074,1.17353644422764e-08,1.79910143087824e-06,"HPSE"
"ENSG00000115665.9",131.191494903529,1.43334351342751,0.252387268210889,5.67914349875144,1.35370877464453e-08,2.05579843640708e-06,"SLC5A7"
"ENSG00000172403.11",213.95276547839,1.46807177593277,0.258544111938692,5.6782255257118,1.36099200385223e-08,2.05579843640708e-06,"SYNPO2"
"ENSG00000175175.6",263.539990759872,-1.06635381863087,0.187843355630894,-5.67682479398538,1.37217887348376e-08,2.05756719693262e-06,"PPM1E"
"ENSG00000182968.5",69.0774440378389,-1.77021005780437,0.312147293668597,-5.6710728995901,1.41905993997359e-08,2.11244553238242e-06,"SOX1"
"ENSG00000174080.12",1465.15876596322,0.849620329184991,0.149915230238315,5.66733832069216,1.45032797810439e-08,2.14345954346752e-06,"CTSF"
"ENSG00000117020.19",3270.49721612163,-0.513659400244448,0.0907423781287955,-5.66063410323437,1.50814680761238e-08,2.21298999062723e-06,"AKT3"
"ENSG00000006016.12",404.011073490626,0.66599840807057,0.117772505996616,5.65495658290321,1.55885672724971e-08,2.27117686155254e-06,"CRLF1"
"ENSG00000127920.6",99.1403792264803,1.20048314921908,0.212527361695812,5.64860514730951,1.61754904190825e-08,2.34009225126205e-06,"GNG11"
"ENSG00000064886.14",234.337709866084,0.959332562814341,0.169981511940776,5.64374649843441,1.66389015054499e-08,2.383100679511e-06,"CHI3L2"
"ENSG00000121207.12",6852.04739853227,-0.787394295571896,0.139554526398147,-5.64219818514144,1.67892679502659e-08,2.383100679511e-06,"LRAT"
"ENSG00000197408.10",763.213232110297,1.00084209549199,0.177401573845739,5.64167540228407,1.68403360665743e-08,2.383100679511e-06,"CYP2B6"
"ENSG00000249242.8",1100.72221824366,-0.6130408558663,0.108681850894241,-5.64069208264455,1.69368008182158e-08,2.383100679511e-06,"TMEM150C"
"ENSG00000183775.11",791.739803142852,-1.05542537580634,0.187177919790705,-5.63862114178037,1.7141720819473e-08,2.38368329356519e-06,"KCTD16"
"ENSG00000128872.10",1024.68321906388,-0.612563719283278,0.10866439641783,-5.63720721300362,1.72830103381458e-08,2.38368329356519e-06,"TMOD2"
"ENSG00000036828.17",126.456222445051,-1.11061064016132,0.197016437923376,-5.63714709223026,1.72890430190923e-08,2.38368329356519e-06,"CASR"
"ENSG00000171385.11",360.411016075036,-0.84226595254921,0.150181501694695,-5.60832021949986,2.04299767460996e-08,2.79795341530082e-06,"KCND3"
"ENSG00000162992.5",1772.54637717062,-0.865849990064023,0.155118303813357,-5.58186860466088,2.37948119587394e-08,3.23719749714161e-06,"NEUROD1"
"ENSG00000154654.15",120.091028756271,-1.06500842313943,0.190940729350402,-5.57769118596483,2.4373184429378e-08,3.29406794560995e-06,"NCAM2"
"ENSG00000164867.11",164.518414528765,-0.954217021191121,0.171561646639823,-5.56194837179668,2.66779225286133e-08,3.58199060460982e-06,"NOS3"
"ENSG00000165443.12",1012.70380356397,-0.717652051846751,0.129282258663988,-5.55104822009623,2.83961739296965e-08,3.78793896777763e-06,"PHYHIPL"
"ENSG00000167434.10",2976.66004936473,0.915285838314018,0.165228234732614,5.53952440268582,3.03294183719794e-08,4.0078238994613e-06,"CA4"
"ENSG00000115828.17",561.42997401533,-0.773427987526553,0.139635228277637,-5.53891734246851,3.04347236682064e-08,4.0078238994613e-06,"QPCT"
"ENSG00000066032.19",507.098835109628,-1.13785141716094,0.206025895870678,-5.52285630091455,3.33532513520279e-08,4.36417734092172e-06,"CTNNA2"
"ENSG00000134240.12",11916.0483110894,0.708173301983887,0.128715848982098,5.50183452608371,3.75859638508084e-08,4.88688895814656e-06,"HMGCS2"
"ENSG00000120057.5",6586.98475543004,0.463469405892722,0.0842749743481373,5.49949032292961,3.80890609375925e-08,4.92115458390543e-06,"SFRP5"
"ENSG00000128052.10",341.414622699004,1.14755623430576,0.209034343341199,5.48979759001922,4.02394607585763e-08,5.16649526477145e-06,"KDR"
"ENSG00000132329.11",4697.08975015917,0.493916401047224,0.0900683856220056,5.48379320486622,4.16301383726482e-08,5.3118505129771e-06,"RAMP1"
"ENSG00000163586.10",761.59520339681,0.973527299096622,0.177818657829762,5.47483211817202,4.37926583354597e-08,5.55328753200832e-06,"FABP1"
"ENSG00000293320.1",616.959595951255,0.675450054239212,0.123463122296063,5.47086483540803,4.47844763766409e-08,5.64421778040082e-06,"ENSG00000293320"
"ENSG00000136040.9",503.938105475688,-0.936374762252814,0.172613007602435,-5.42470567692955,5.80501123528958e-08,7.27148450039962e-06,"PLXNC1"
"ENSG00000138587.6",464.649898109499,-0.68004500405171,0.125407468506736,-5.42268345058878,5.87109095755158e-08,7.30968615399891e-06,"MNS1"
"ENSG00000155849.16",1496.54791393228,-0.490271244363183,0.0904506739634132,-5.42031610025919,5.94937450345964e-08,7.3573899136789e-06,"ELMO1"
"ENSG00000008300.17",2478.65760830843,-0.470984809853076,0.0869077129170275,-5.41936721200723,5.98103546504589e-08,7.3573899136789e-06,"CELSR3"
"ENSG00000185046.21",309.541245510826,-0.82759510035091,0.152774292912187,-5.41710967581831,6.05701891343507e-08,7.4065083058748e-06,"ANKS1B"
"ENSG00000165323.16",1677.64210459401,-0.634846845194031,0.117260771504443,-5.41397465707426,6.16408943172114e-08,7.45030568543286e-06,"FAT3"
"ENSG00000150275.20",318.873903363467,0.888410069120641,0.164128153409056,5.41290479827954,6.20104633918873e-08,7.45030568543286e-06,"PCDH15"
"ENSG00000112769.20",37.2773064775553,2.1613349440019,0.399294247925959,5.41288775189838,6.20163691870233e-08,7.45030568543286e-06,"LAMA4"
"ENSG00000129595.14",617.78342508065,-0.561696147820133,0.103959135220938,-5.40304752080125,6.55180930586892e-08,7.82522200991077e-06,"EPB41L4A"
"ENSG00000175161.14",1386.70576821508,-0.692047902880691,0.128142447452896,-5.40061405597143,6.64131699277941e-08,7.88627601055881e-06,"CADM2"
"ENSG00000120937.9",3760.84640790791,0.482470186233865,0.0894411055754172,5.39427797912274,6.87996375499943e-08,8.12270663327318e-06,"NPPB"
"ENSG00000092969.12",7248.22438064476,-0.662604118033534,0.122940949598989,-5.38961281977102,7.06096415583403e-08,8.28876495161705e-06,"TGFB2"
"ENSG00000138135.7",104.029163615939,-1.42718808580433,0.265158173495254,-5.38240276357114,7.34980818158862e-08,8.57881303831676e-06,"CH25H"
"ENSG00000244187.8",4039.03182505685,0.418753194300261,0.077955936457837,5.37166524228398,7.80128336750735e-08,9.05433696150867e-06,"TMEM141"
"ENSG00000117069.15",952.167955098139,-1.04661278451585,0.194952116982489,-5.36856332065304,7.93663264179839e-08,9.14477383132317e-06,"ST6GALNAC5"
"ENSG00000169594.14",105.88213691183,1.13938792728265,0.212261647186431,5.36784644039779,7.96823499881637e-08,9.14477383132317e-06,"BNC1"
"ENSG00000136944.19",1131.11662907102,-0.81694311232086,0.152318050456414,-5.36340315460269,8.16684471316133e-08,9.32063838569296e-06,"LMX1B"
"ENSG00000077943.8",208.374055846836,1.46392597408776,0.273190480308788,5.35862733003392,8.38566268028358e-08,9.4692080623041e-06,"ITGA8"
"ENSG00000125255.7",126.294386277397,-1.27228873941559,0.237431494653224,-5.35855085810672,8.38921222479358e-08,9.4692080623041e-06,"SLC10A2"
"ENSG00000140465.15",852.191566584395,0.699999956374467,0.130794508405366,5.35190632167054,8.70324539277126e-08,9.76998743736065e-06,"CYP1A1"
"ENSG00000152700.14",6484.54158333115,-0.494909960187648,0.0929723788392969,-5.32319347279585,1.01961198899888e-07,1.13836353750022e-05,"SAR1B"
"ENSG00000134762.17",1906.41594706535,0.52934466423525,0.0996830490785722,5.31027761618738,1.0945837218978e-07,1.21546126480792e-05,"DSC3"
"ENSG00000050030.16",139.668302201651,-1.15127355749103,0.216916418656702,-5.30745235708996,1.11168049421767e-07,1.22780926842546e-05,"NEXMIF"
"ENSG00000143839.15",18.0692019150697,3.14755649262599,0.594090874613241,5.29810610990294,1.1700996645384e-07,1.28542018227874e-05,"REN"
"ENSG00000139767.10",241.513346592022,-0.946078923717882,0.179201120171994,-5.27942527820056,1.29589711870252e-07,1.41604332497372e-05,"SRRM4"
"ENSG00000026103.25",926.30930030437,0.74358534105142,0.141198258446998,5.26625008856282,1.3923857332262e-07,1.51342751945321e-05,"FAS"
"ENSG00000248265.2",74.4611552076253,-1.32541802605976,0.251846712513376,-5.26279661478354,1.41880504187134e-07,1.5340269460612e-05,"FLJ12825"
"ENSG00000182912.6",54.1826668159634,-1.57054688287248,0.298497617359415,-5.26150559178974,1.42880543052419e-07,1.53675130676745e-05,"TSPEAR-AS2"
"ENSG00000087303.19",632.549902393533,0.855443086250263,0.162669634322904,5.25877549187935,1.45017806896604e-07,1.5516150036859e-05,"NID2"
"ENSG00000178473.7",53.4457152392181,-2.25429112257476,0.429074340889799,-5.25384742862947,1.48954287705295e-07,1.58547561260616e-05,"UCN3"
"ENSG00000006659.13",94.8712096842542,1.82081461396806,0.346973760944933,5.2477011777759,1.54008833089477e-07,1.63082652482326e-05,"LGALS14"
"ENSG00000136928.7",424.4659073795,-0.632441880131432,0.120792373356902,-5.2357765855198,1.6429259004799e-07,1.730801373003e-05,"GABBR2"
"ENSG00000224063.6",31.6688019173757,1.99290457982218,0.382039187736449,5.21649255834192,1.82342897776373e-07,1.91115823929593e-05,"CALCRL-AS1"
"ENSG00000113196.3",50.8074676161255,1.92441893598499,0.370407996917068,5.19540331742853,2.04276479843413e-07,2.13017854082398e-05,"HAND1"
"ENSG00000160181.9",294.45718969946,1.36207914279623,0.262480775266373,5.18925297067549,2.1113939846545e-07,2.19062457710896e-05,"TFF2"
"ENSG00000119698.12",118.922079285951,-1.08890351521814,0.210114557036299,-5.18242776977141,2.1901619323999e-07,2.26092947624578e-05,"PPP4R4"
"ENSG00000198626.18",188.61792678268,-0.817780904863807,0.158140946822457,-5.17121543341915,2.32576244030265e-07,2.38890689055687e-05,"RYR2"
"ENSG00000152580.9",717.968380775783,-1.02839093769594,0.199008103402876,-5.16758322958359,2.37140375339213e-07,2.42366902019574e-05,"IGSF10"
"ENSG00000161270.20",20.7137398746224,-2.77522716801997,0.537884344574906,-5.15952396832308,2.47578528506894e-07,2.51782460946392e-05,"NPHS1"
"ENSG00000137860.12",58.4907266641281,-1.73753890481589,0.337128989060766,-5.15392909300573,2.55084428557475e-07,2.58137902258927e-05,"SLC28A2"
"ENSG00000139219.19",151826.570178782,0.50468737210989,0.0984189294156324,5.12795023382695,2.92913842966634e-07,2.94967111571743e-05,"COL2A1"
"ENSG00000135480.17",1199.22110903726,-0.570445492114741,0.111313710312421,-5.1246651514327,2.98066987029322e-07,2.98692200709432e-05,"KRT7"
"ENSG00000196620.10",132.460349026122,1.15797629519088,0.226216995063276,5.11887400355121,3.07365208913344e-07,3.06514732364409e-05,"UGT2B15"
"ENSG00000115616.3",401.072294538784,-0.706751535293307,0.138151026502876,-5.11578924300353,3.12431767242237e-07,3.10062115674264e-05,"SLC9A2"
"ENSG00000164484.12",1861.05953305067,-0.486384659385951,0.0951908921795751,-5.10957139122511,3.22890467196576e-07,3.1890090709708e-05,"TMEM200A"
"ENSG00000125820.6",496.77438351937,-0.94793478063562,0.185621050375116,-5.10682801718861,3.27611669669564e-07,3.21131364347897e-05,"NKX2-2"
"ENSG00000101746.16",464.653552501199,-0.918247915985959,0.179821349070492,-5.10644548454586,3.28275259275949e-07,3.21131364347897e-05,"NOL4"
"ENSG00000185088.14",10428.8651128604,0.383623083404604,0.0751555201269144,5.10438997370763,3.3186328790644e-07,3.23102726230427e-05,"RPS27L"
"ENSG00000112164.6",2704.18597726979,0.901831600497788,0.176934571964157,5.09697788559083,3.45118626621875e-07,3.34423205032697e-05,"GLP1R"
"ENSG00000110900.16",2666.99081012695,0.481205832109603,0.0944300784048268,5.0958957171109,3.47096165871796e-07,3.34760400727901e-05,"TSPAN11"
"ENSG00000168918.14",5826.12231125208,0.382559214257665,0.0757744938159484,5.0486541709784,4.44933330516534e-07,4.27115206018746e-05,"INPP5D"
"ENSG00000197406.8",745.464863946991,-0.822364050822909,0.163402927110861,-5.03273757308506,4.83524823389707e-07,4.61191657002219e-05,"DIO3"
"ENSG00000160180.17",223.41716785935,0.849024074523966,0.168718777513763,5.03218484056826,4.84921374251469e-07,4.61191657002219e-05,"TFF3"
"ENSG00000198523.6",62.4080868174247,1.8436555635491,0.36645834259764,5.03100993821111,4.87902853302797e-07,4.618888624608e-05,"PLN"
"ENSG00000189143.10",24762.1793982979,0.497239312672619,0.0991857650596255,5.01321245416319,5.35287369985781e-07,5.03785794397929e-05,"CLDN4"
"ENSG00000143603.19",165.5592776825,-0.858838303148496,0.171336746739031,-5.01257505756559,5.37064153108827e-07,5.03785794397929e-05,"KCNN3"
"ENSG00000135842.17",480.676574009683,-0.63810934364333,0.127425141657482,-5.00771931930485,5.5078774805645e-07,5.14310577651075e-05,"NIBAN1"
"ENSG00000198286.11",3688.93420143319,0.404829929929535,0.080913578946459,5.00323845763161,5.63751345636524e-07,5.24033660335345e-05,"CARD11"
"ENSG00000100095.19",1915.13625092546,-0.871462363607888,0.174212345644989,-5.00229969570446,5.66504307847963e-07,5.24220630455887e-05,"SEZ6L"
"ENSG00000087258.16",949.75665312937,-0.837361266485463,0.167745291835339,-4.99186151410693,5.98001270905878e-07,5.49974255956741e-05,"GNAO1"
"ENSG00000146216.14",160.502340173411,-0.892029023745968,0.178716160502532,-4.9913170764058,5.9968959418931e-07,5.49974255956741e-05,"TTBK1"
"ENSG00000258405.11",682.78732541235,0.535506181330874,0.107614503316424,4.97615251502205,6.48605497317011e-07,5.92191232505927e-05,"ZNF578"
"ENSG00000163536.13",781.479088329417,-0.543877976708154,0.10933511197612,-4.97441276528754,6.54457270938058e-07,5.94198167341093e-05,"SERPINI1"
"ENSG00000088826.18",6014.98407429385,0.426375783609279,0.0857246478358261,4.9737828544463,6.56588541042827e-07,5.94198167341093e-05,"SMOX"
"ENSG00000196090.14",438.458755602328,-1.06351535006592,0.21389199160425,-4.97220743090593,6.61948227440805e-07,5.96421159487564e-05,"PTPRT"
"ENSG00000080546.14",4245.52948231707,0.458740347783129,0.0923504069753816,4.96738848054474,6.7860559163708e-07,6.08759592532775e-05,"SESN1"
"ENSG00000175592.9",992.686137453072,0.65033547517862,0.130977982764373,4.96522744855952,6.8620600236655e-07,6.12901300287654e-05,"FOSL1"
"ENSG00000153071.15",4119.23372865849,-0.372557794604311,0.075147900976032,-4.95766068999234,7.1347026269406e-07,6.34494355260782e-05,"DAB2"
"ENSG00000158560.14",131.33593227999,-1.24913219158023,0.252586164064332,-4.94537060732305,7.59991375573748e-07,6.72952708121186e-05,"DYNC1I1"
"ENSG00000196169.15",344.813281356584,-0.767172262393998,0.155246737073352,-4.94163211965943,7.74712907082673e-07,6.83044087991388e-05,"KIF19"
"ENSG00000184564.11",2238.78548598294,-0.909052636815469,0.18411918959375,-4.93730522506236,7.92094507107897e-07,6.95384506816988e-05,"SLITRK6"
"ENSG00000180875.5",126.385563363359,-1.09749433976305,0.222331733504669,-4.93629192046937,7.96219016161382e-07,6.96030946766097e-05,"GREM2"
"ENSG00000079215.15",15114.4930978503,0.527871289036661,0.106970384044677,4.93474239389655,8.0256616801453e-07,6.98606643623835e-05,"SLC1A3"
"ENSG00000163449.11",500.02187481789,-0.716352265888945,0.145207669643085,-4.93329496747461,8.08539101456333e-07,7.00836234650525e-05,"TMEM169"
"ENSG00000233251.8",244.956286562224,-0.690898329031893,0.140309788820618,-4.92409214524002,8.47528957568538e-07,7.31545688039095e-05,"ENSG00000233251"
"ENSG00000152207.8",70.9107000728873,-1.670778167051,0.339505088702641,-4.92121686138957,8.60077630640339e-07,7.39270910721527e-05,"CYSLTR2"
"ENSG00000271824.2",346.848220562449,0.647860557411822,0.131674699317962,4.9201597631706,8.64735980032931e-07,7.40177968242355e-05,"SMIM32"
"ENSG00000170324.21",389.719730124137,0.792434338884466,0.16127719435859,4.91349283471869,8.94680039308021e-07,7.60359111314074e-05,"FRMPD2"
"ENSG00000164107.9",50.7871838790968,2.0378516565204,0.414765172989622,4.91326608218235,8.95715839643702e-07,7.60359111314074e-05,"HAND2"
"ENSG00000286050.1",107.452465029895,1.14798661527641,0.233938507846351,4.90721525859437,9.23786281540467e-07,7.80960558917112e-05,"ENSG00000286050"
"ENSG00000119630.14",687.503162875089,0.595373853809153,0.121350470545155,4.90623440629851,9.28415612905413e-07,7.81657456389996e-05,"PGF"
"ENSG00000144583.5",157.47475913428,-0.913338920831983,0.186360874207574,-4.90091562789452,9.5391019718563e-07,7.99843966562629e-05,"MARCHF4"
"ENSG00000171303.8",187.786595227755,-1.07238236350331,0.219054051565532,-4.89551485507447,9.80486845072508e-07,8.18786230013193e-05,"KCNK3"
"ENSG00000180801.14",1100.92149244442,0.813480979540041,0.166242867109407,4.89332862025699,9.91446518744335e-07,8.24586471035015e-05,"ARSJ"
"ENSG00000180616.9",1860.63925921749,-0.757286640555516,0.155035902253552,-4.88458885682504,1.03644894661837e-06,8.5853914154763e-05,"SSTR2"
"ENSG00000182165.20",1034.77257512268,0.46374939679999,0.0952288156460613,4.86984316305704,1.11686861122914e-06,9.21439031344589e-05,"TP53TG1"
"ENSG00000186564.6",213.03278253057,0.998567143722132,0.20520519690914,4.86618837516223,1.13771083949526e-06,9.34879751030045e-05,"FOXD2"
"ENSG00000137801.11",33914.1594801718,-0.669276151902697,0.137970399077073,-4.85086769611232,1.22922524772667e-06,0.000100605475155574,"THBS1"
"ENSG00000163584.18",3962.9324077817,-0.419461911619454,0.0865117750841649,-4.8486106222115,1.24329191914013e-06,0.00010135295990038,"RPL22L1"
"ENSG00000138722.10",208.70237158374,-0.886413149557428,0.183341486086335,-4.83476581585042,1.3330247040514e-06,0.000107949806008174,"MMRN1"
"ENSG00000146147.15",37.93056243221,2.04605793762125,0.423334783703747,4.83319116780419,1.34361649509275e-06,0.000107949806008174,"MLIP"
"ENSG00000109132.7",20.7082250683107,-2.48174580508678,0.513479938388499,-4.83318941899749,1.34362830322736e-06,0.000107949806008174,"PHOX2B"
"ENSG00000135549.16",2746.16218288608,-0.486395725791299,0.100641545159506,-4.83295169028272,1.3452344028668e-06,0.000107949806008174,"PKIB"
"ENSG00000130513.7",10124.0575045561,0.427625853108257,0.0885772616556715,4.82771588458646,1.38107937116372e-06,0.000110394994248312,"GDF15"
"ENSG00000164946.20",245.7528344118,0.869395335031617,0.180565197362347,4.81485550776967,1.47306438133674e-06,0.000117093137402806,"FREM1"
"ENSG00000196353.13",92.4535175239977,-1.12783023563443,0.234260840613302,-4.81442068030551,1.47627525616156e-06,0.000117093137402806,"CPNE4"
"ENSG00000148175.13",8854.34021352819,0.583532452199237,0.121502918497343,4.80262087047726,1.56602228591116e-06,0.000123733830074896,"STOM"
"ENSG00000138315.13",91.086325390774,1.23388592467368,0.257362376257248,4.79435239376383,1.63201176131699e-06,0.000128412056292269,"OIT3"
"ENSG00000136383.7",15637.4220252516,-0.351747823336909,0.0733778589636919,-4.79365067752874,1.63773347361995e-06,0.000128412056292269,"ALPK3"
"ENSG00000115738.10",15781.9030364052,0.413808146967431,0.0865996250351822,4.77840575867754,1.76690543229061e-06,0.000138013453595232,"ID2"
"ENSG00000288765.1",215.539364804477,-0.728150688814935,0.152475362892119,-4.77553012502173,1.79234455915478e-06,0.000139470205601199,"ENSG00000288765"
"ENSG00000002745.13",466.437392430211,-1.026728788954,0.215409475440934,-4.7664049450579,1.87542146203363e-06,0.000145384087149271,"WNT16"
"ENSG00000173452.15",387.718690868226,-1.05006720524025,0.22129357197147,-4.74513197959329,2.08370430555113e-06,0.000160923073492244,"TMEM196"
"ENSG00000104368.19",641.323257832521,1.67911164023873,0.355004800241061,4.7298279885189,2.24710146677265e-06,0.000172892155175695,"PLAT"
"ENSG00000147724.12",315.04822206118,-0.70366429859287,0.14880896314094,-4.72864190261454,2.26026627995635e-06,0.000172896880278391,"FAM135B"
"ENSG00000139318.8",7581.14567012313,0.342854946881214,0.0725111415802363,4.72830711818035,2.26399556028269e-06,0.000172896880278391,"DUSP6"
"ENSG00000164483.17",57.440191516654,-1.31655951828691,0.278607192514072,-4.72550441503914,2.29544846965954e-06,0.000174649621897096,"SAMD3"
